filename,label,params
eclipsing_binary/eclipsing_binary_0109.csv,eclipsing_binary,"{""period"": 3.6891, ""primary_depth"": 0.1706, ""secondary_depth"": 0.0766, ""duration_hours"": 4.92}"
eclipsing_binary/eclipsing_binary_0110.csv,eclipsing_binary,"{""period"": 1.7543, ""primary_depth"": 0.3658, ""secondary_depth"": 0.2181, ""duration_hours"": 5.0}"
eclipsing_binary/eclipsing_binary_0111.csv,eclipsing_binary,"{""period"": 3.3021, ""primary_depth"": 0.0636, ""secondary_depth"": 0.0121, ""duration_hours"": 1.96}"
eclipsing_binary/eclipsing_binary_0112.csv,eclipsing_binary,"{""period"": 3.2819, ""primary_depth"": 0.3907, ""secondary_depth"": 0.2244, ""duration_hours"": 4.08}"
eclipsing_binary/eclipsing_binary_0113.csv,eclipsing_binary,"{""period"": 1.4224, ""primary_depth"": 0.2427, ""secondary_depth"": 0.0848, ""duration_hours"": 5.24}"
eclipsing_binary/eclipsing_binary_0114.csv,eclipsing_binary,"{""period"": 7.1298, ""primary_depth"": 0.2888, ""secondary_depth"": 0.1484, ""duration_hours"": 5.43}"
eclipsing_binary/eclipsing_binary_0115.csv,eclipsing_binary,"{""period"": 8.8108, ""primary_depth"": 0.2797, ""secondary_depth"": 0.0377, ""duration_hours"": 2.51}"
eclipsing_binary/eclipsing_binary_0116.csv,eclipsing_binary,"{""period"": 4.9631, ""primary_depth"": 0.3222, ""secondary_depth"": 0.1737, ""duration_hours"": 5.31}"
eclipsing_binary/eclipsing_binary_0117.csv,eclipsing_binary,"{""period"": 1.8514, ""primary_depth"": 0.3513, ""secondary_depth"": 0.067, ""duration_hours"": 4.03}"
eclipsing_binary/eclipsing_binary_0118.csv,eclipsing_binary,"{""period"": 6.6328, ""primary_depth"": 0.3549, ""secondary_depth"": 0.1828, ""duration_hours"": 3.46}"
eclipsing_binary/eclipsing_binary_0119.csv,eclipsing_binary,"{""period"": 6.3395, ""primary_depth"": 0.1831, ""secondary_depth"": 0.0648, ""duration_hours"": 4.95}"
eclipsing_binary/eclipsing_binary_0120.csv,eclipsing_binary,"{""period"": 2.1477, ""primary_depth"": 0.1757, ""secondary_depth"": 0.0206, ""duration_hours"": 2.26}"
eclipsing_binary/eclipsing_binary_0121.csv,eclipsing_binary,"{""period"": 7.3386, ""primary_depth"": 0.3253, ""secondary_depth"": 0.1589, ""duration_hours"": 5.53}"
eclipsing_binary/eclipsing_binary_0122.csv,eclipsing_binary,"{""period"": 7.2393, ""primary_depth"": 0.4931, ""secondary_depth"": 0.1129, ""duration_hours"": 3.59}"
eclipsing_binary/eclipsing_binary_0123.csv,eclipsing_binary,"{""period"": 7.3533, ""primary_depth"": 0.2203, ""secondary_depth"": 0.1257, ""duration_hours"": 5.05}"
eclipsing_binary/eclipsing_binary_0124.csv,eclipsing_binary,"{""period"": 7.8421, ""primary_depth"": 0.2824, ""secondary_depth"": 0.0984, ""duration_hours"": 5.26}"
eclipsing_binary/eclipsing_binary_0125.csv,eclipsing_binary,"{""period"": 3.4725, ""primary_depth"": 0.1693, ""secondary_depth"": 0.0746, ""duration_hours"": 2.3}"
eclipsing_binary/eclipsing_binary_0126.csv,eclipsing_binary,"{""period"": 8.4768, ""primary_depth"": 0.2682, ""secondary_depth"": 0.1515, ""duration_hours"": 5.55}"
eclipsing_binary/eclipsing_binary_0127.csv,eclipsing_binary,"{""period"": 2.5389, ""primary_depth"": 0.4205, ""secondary_depth"": 0.1757, ""duration_hours"": 2.82}"
eclipsing_binary/eclipsing_binary_0128.csv,eclipsing_binary,"{""period"": 8.1069, ""primary_depth"": 0.4083, ""secondary_depth"": 0.0476, ""duration_hours"": 2.86}"
eclipsing_binary/eclipsing_binary_0129.csv,eclipsing_binary,"{""period"": 1.9205, ""primary_depth"": 0.2009, ""secondary_depth"": 0.109, ""duration_hours"": 3.64}"
eclipsing_binary/eclipsing_binary_0130.csv,eclipsing_binary,"{""period"": 4.9173, ""primary_depth"": 0.3299, ""secondary_depth"": 0.0758, ""duration_hours"": 2.62}"
eclipsing_binary/eclipsing_binary_0131.csv,eclipsing_binary,"{""period"": 7.5087, ""primary_depth"": 0.1117, ""secondary_depth"": 0.0129, ""duration_hours"": 2.29}"
eclipsing_binary/eclipsing_binary_0132.csv,eclipsing_binary,"{""period"": 5.4692, ""primary_depth"": 0.486, ""secondary_depth"": 0.0842, ""duration_hours"": 4.02}"
eclipsing_binary/eclipsing_binary_0133.csv,eclipsing_binary,"{""period"": 9.4313, ""primary_depth"": 0.4407, ""secondary_depth"": 0.0665, ""duration_hours"": 2.62}"
eclipsing_binary/eclipsing_binary_0134.csv,eclipsing_binary,"{""period"": 5.7258, ""primary_depth"": 0.313, ""secondary_depth"": 0.0768, ""duration_hours"": 2.82}"
eclipsing_binary/eclipsing_binary_0135.csv,eclipsing_binary,"{""period"": 4.1943, ""primary_depth"": 0.3134, ""secondary_depth"": 0.0786, ""duration_hours"": 4.66}"
eclipsing_binary/eclipsing_binary_0136.csv,eclipsing_binary,"{""period"": 7.5707, ""primary_depth"": 0.377, ""secondary_depth"": 0.0877, ""duration_hours"": 3.1}"
eclipsing_binary/eclipsing_binary_0137.csv,eclipsing_binary,"{""period"": 2.2399, ""primary_depth"": 0.2435, ""secondary_depth"": 0.0587, ""duration_hours"": 4.42}"
eclipsing_binary/eclipsing_binary_0138.csv,eclipsing_binary,"{""period"": 6.3064, ""primary_depth"": 0.245, ""secondary_depth"": 0.1177, ""duration_hours"": 1.69}"
eclipsing_binary/eclipsing_binary_0139.csv,eclipsing_binary,"{""period"": 3.6316, ""primary_depth"": 0.0853, ""secondary_depth"": 0.0233, ""duration_hours"": 4.7}"
eclipsing_binary/eclipsing_binary_0140.csv,eclipsing_binary,"{""period"": 7.8668, ""primary_depth"": 0.3359, ""secondary_depth"": 0.0746, ""duration_hours"": 5.12}"
eclipsing_binary/eclipsing_binary_0141.csv,eclipsing_binary,"{""period"": 7.2131, ""primary_depth"": 0.0746, ""secondary_depth"": 0.0373, ""duration_hours"": 3.78}"
eclipsing_binary/eclipsing_binary_0142.csv,eclipsing_binary,"{""period"": 6.263, ""primary_depth"": 0.3761, ""secondary_depth"": 0.2061, ""duration_hours"": 2.73}"
eclipsing_binary/eclipsing_binary_0143.csv,eclipsing_binary,"{""period"": 6.9106, ""primary_depth"": 0.2719, ""secondary_depth"": 0.0803, ""duration_hours"": 4.93}"
eclipsing_binary/eclipsing_binary_0144.csv,eclipsing_binary,"{""period"": 5.6854, ""primary_depth"": 0.1704, ""secondary_depth"": 0.0199, ""duration_hours"": 1.73}"
eclipsing_binary/eclipsing_binary_0145.csv,eclipsing_binary,"{""period"": 4.8195, ""primary_depth"": 0.1162, ""secondary_depth"": 0.0591, ""duration_hours"": 2.68}"
eclipsing_binary/eclipsing_binary_0146.csv,eclipsing_binary,"{""period"": 2.71, ""primary_depth"": 0.2732, ""secondary_depth"": 0.0731, ""duration_hours"": 5.01}"
eclipsing_binary/eclipsing_binary_0147.csv,eclipsing_binary,"{""period"": 7.7897, ""primary_depth"": 0.4376, ""secondary_depth"": 0.2396, ""duration_hours"": 2.53}"
eclipsing_binary/eclipsing_binary_0148.csv,eclipsing_binary,"{""period"": 4.0852, ""primary_depth"": 0.0772, ""secondary_depth"": 0.019, ""duration_hours"": 2.59}"
eclipsing_binary/eclipsing_binary_0149.csv,eclipsing_binary,"{""period"": 6.9937, ""primary_depth"": 0.483, ""secondary_depth"": 0.1205, ""duration_hours"": 4.93}"
eclipsing_binary/eclipsing_binary_0150.csv,eclipsing_binary,"{""period"": 2.0377, ""primary_depth"": 0.1906, ""secondary_depth"": 0.0575, ""duration_hours"": 3.65}"
eclipsing_binary/eclipsing_binary_0151.csv,eclipsing_binary,"{""period"": 6.9365, ""primary_depth"": 0.0606, ""secondary_depth"": 0.0306, ""duration_hours"": 5.68}"
eclipsing_binary/eclipsing_binary_0152.csv,eclipsing_binary,"{""period"": 6.7417, ""primary_depth"": 0.3435, ""secondary_depth"": 0.1944, ""duration_hours"": 5.84}"
eclipsing_binary/eclipsing_binary_0153.csv,eclipsing_binary,"{""period"": 8.1267, ""primary_depth"": 0.0505, ""secondary_depth"": 0.0183, ""duration_hours"": 4.44}"
eclipsing_binary/eclipsing_binary_0154.csv,eclipsing_binary,"{""period"": 3.3086, ""primary_depth"": 0.132, ""secondary_depth"": 0.05, ""duration_hours"": 5.64}"
eclipsing_binary/eclipsing_binary_0155.csv,eclipsing_binary,"{""period"": 2.9496, ""primary_depth"": 0.405, ""secondary_depth"": 0.1873, ""duration_hours"": 3.77}"
eclipsing_binary/eclipsing_binary_0156.csv,eclipsing_binary,"{""period"": 7.9588, ""primary_depth"": 0.3279, ""secondary_depth"": 0.0946, ""duration_hours"": 5.63}"
eclipsing_binary/eclipsing_binary_0157.csv,eclipsing_binary,"{""period"": 5.0069, ""primary_depth"": 0.2546, ""secondary_depth"": 0.1448, ""duration_hours"": 5.82}"
eclipsing_binary/eclipsing_binary_0158.csv,eclipsing_binary,"{""period"": 4.8929, ""primary_depth"": 0.1446, ""secondary_depth"": 0.0422, ""duration_hours"": 5.72}"
eclipsing_binary/eclipsing_binary_0159.csv,eclipsing_binary,"{""period"": 9.2685, ""primary_depth"": 0.4867, ""secondary_depth"": 0.2793, ""duration_hours"": 4.0}"
eclipsing_binary/eclipsing_binary_0160.csv,eclipsing_binary,"{""period"": 2.5727, ""primary_depth"": 0.1344, ""secondary_depth"": 0.0782, ""duration_hours"": 4.6}"
eclipsing_binary/eclipsing_binary_0161.csv,eclipsing_binary,"{""period"": 5.3758, ""primary_depth"": 0.4749, ""secondary_depth"": 0.1906, ""duration_hours"": 3.32}"
eclipsing_binary/eclipsing_binary_0162.csv,eclipsing_binary,"{""period"": 9.1721, ""primary_depth"": 0.23, ""secondary_depth"": 0.0929, ""duration_hours"": 2.76}"
eclipsing_binary/eclipsing_binary_0163.csv,eclipsing_binary,"{""period"": 5.549, ""primary_depth"": 0.3102, ""secondary_depth"": 0.0834, ""duration_hours"": 2.72}"
eclipsing_binary/eclipsing_binary_0164.csv,eclipsing_binary,"{""period"": 7.2589, ""primary_depth"": 0.1497, ""secondary_depth"": 0.0238, ""duration_hours"": 5.99}"
eclipsing_binary/eclipsing_binary_0165.csv,eclipsing_binary,"{""period"": 6.2873, ""primary_depth"": 0.3718, ""secondary_depth"": 0.1414, ""duration_hours"": 2.31}"
eclipsing_binary/eclipsing_binary_0166.csv,eclipsing_binary,"{""period"": 3.822, ""primary_depth"": 0.3937, ""secondary_depth"": 0.1463, ""duration_hours"": 5.59}"
eclipsing_binary/eclipsing_binary_0167.csv,eclipsing_binary,"{""period"": 8.8531, ""primary_depth"": 0.4859, ""secondary_depth"": 0.2289, ""duration_hours"": 2.04}"
eclipsing_binary/eclipsing_binary_0168.csv,eclipsing_binary,"{""period"": 3.7189, ""primary_depth"": 0.4478, ""secondary_depth"": 0.1714, ""duration_hours"": 5.34}"
eclipsing_binary/eclipsing_binary_0169.csv,eclipsing_binary,"{""period"": 9.7627, ""primary_depth"": 0.307, ""secondary_depth"": 0.11, ""duration_hours"": 3.32}"
eclipsing_binary/eclipsing_binary_0170.csv,eclipsing_binary,"{""period"": 4.5926, ""primary_depth"": 0.4706, ""secondary_depth"": 0.2741, ""duration_hours"": 4.95}"
eclipsing_binary/eclipsing_binary_0171.csv,eclipsing_binary,"{""period"": 0.694, ""primary_depth"": 0.4219, ""secondary_depth"": 0.1463, ""duration_hours"": 5.72}"
eclipsing_binary/eclipsing_binary_0172.csv,eclipsing_binary,"{""period"": 9.953, ""primary_depth"": 0.2888, ""secondary_depth"": 0.1535, ""duration_hours"": 5.6}"
eclipsing_binary/eclipsing_binary_0173.csv,eclipsing_binary,"{""period"": 5.7524, ""primary_depth"": 0.4315, ""secondary_depth"": 0.2513, ""duration_hours"": 2.98}"
eclipsing_binary/eclipsing_binary_0174.csv,eclipsing_binary,"{""period"": 6.3041, ""primary_depth"": 0.4122, ""secondary_depth"": 0.2239, ""duration_hours"": 3.52}"
eclipsing_binary/eclipsing_binary_0175.csv,eclipsing_binary,"{""period"": 1.7675, ""primary_depth"": 0.2142, ""secondary_depth"": 0.1148, ""duration_hours"": 3.38}"
eclipsing_binary/eclipsing_binary_0176.csv,eclipsing_binary,"{""period"": 2.5481, ""primary_depth"": 0.1653, ""secondary_depth"": 0.0939, ""duration_hours"": 1.87}"
eclipsing_binary/eclipsing_binary_0177.csv,eclipsing_binary,"{""period"": 2.6875, ""primary_depth"": 0.1765, ""secondary_depth"": 0.0372, ""duration_hours"": 3.05}"
eclipsing_binary/eclipsing_binary_0178.csv,eclipsing_binary,"{""period"": 4.4694, ""primary_depth"": 0.224, ""secondary_depth"": 0.1304, ""duration_hours"": 2.03}"
eclipsing_binary/eclipsing_binary_0179.csv,eclipsing_binary,"{""period"": 9.5869, ""primary_depth"": 0.1919, ""secondary_depth"": 0.0271, ""duration_hours"": 3.84}"
eclipsing_binary/eclipsing_binary_0180.csv,eclipsing_binary,"{""period"": 6.7444, ""primary_depth"": 0.3589, ""secondary_depth"": 0.0706, ""duration_hours"": 4.69}"
eclipsing_binary/eclipsing_binary_0181.csv,eclipsing_binary,"{""period"": 7.4518, ""primary_depth"": 0.3157, ""secondary_depth"": 0.1684, ""duration_hours"": 4.15}"
eclipsing_binary/eclipsing_binary_0182.csv,eclipsing_binary,"{""period"": 6.9421, ""primary_depth"": 0.2186, ""secondary_depth"": 0.0266, ""duration_hours"": 5.17}"
eclipsing_binary/eclipsing_binary_0183.csv,eclipsing_binary,"{""period"": 1.9888, ""primary_depth"": 0.2447, ""secondary_depth"": 0.1296, ""duration_hours"": 1.92}"
eclipsing_binary/eclipsing_binary_0184.csv,eclipsing_binary,"{""period"": 8.7415, ""primary_depth"": 0.1277, ""secondary_depth"": 0.0639, ""duration_hours"": 3.53}"
eclipsing_binary/eclipsing_binary_0185.csv,eclipsing_binary,"{""period"": 4.163, ""primary_depth"": 0.284, ""secondary_depth"": 0.0436, ""duration_hours"": 3.41}"
eclipsing_binary/eclipsing_binary_0186.csv,eclipsing_binary,"{""period"": 2.0754, ""primary_depth"": 0.2134, ""secondary_depth"": 0.0686, ""duration_hours"": 4.51}"
eclipsing_binary/eclipsing_binary_0187.csv,eclipsing_binary,"{""period"": 6.9255, ""primary_depth"": 0.0847, ""secondary_depth"": 0.0489, ""duration_hours"": 2.92}"
eclipsing_binary/eclipsing_binary_0188.csv,eclipsing_binary,"{""period"": 1.3044, ""primary_depth"": 0.4055, ""secondary_depth"": 0.0893, ""duration_hours"": 2.77}"
eclipsing_binary/eclipsing_binary_0189.csv,eclipsing_binary,"{""period"": 7.9198, ""primary_depth"": 0.4685, ""secondary_depth"": 0.2487, ""duration_hours"": 5.58}"
eclipsing_binary/eclipsing_binary_0190.csv,eclipsing_binary,"{""period"": 3.6054, ""primary_depth"": 0.1816, ""secondary_depth"": 0.0833, ""duration_hours"": 1.62}"
eclipsing_binary/eclipsing_binary_0191.csv,eclipsing_binary,"{""period"": 1.6727, ""primary_depth"": 0.0717, ""secondary_depth"": 0.0111, ""duration_hours"": 4.61}"
eclipsing_binary/eclipsing_binary_0192.csv,eclipsing_binary,"{""period"": 2.6879, ""primary_depth"": 0.3879, ""secondary_depth"": 0.0777, ""duration_hours"": 1.66}"
eclipsing_binary/eclipsing_binary_0193.csv,eclipsing_binary,"{""period"": 2.2558, ""primary_depth"": 0.1694, ""secondary_depth"": 0.0329, ""duration_hours"": 4.74}"
eclipsing_binary/eclipsing_binary_0194.csv,eclipsing_binary,"{""period"": 8.3626, ""primary_depth"": 0.3148, ""secondary_depth"": 0.0329, ""duration_hours"": 5.48}"
eclipsing_binary/eclipsing_binary_0195.csv,eclipsing_binary,"{""period"": 1.1823, ""primary_depth"": 0.3689, ""secondary_depth"": 0.1853, ""duration_hours"": 5.8}"
eclipsing_binary/eclipsing_binary_0196.csv,eclipsing_binary,"{""period"": 4.5413, ""primary_depth"": 0.3656, ""secondary_depth"": 0.2049, ""duration_hours"": 4.2}"
eclipsing_binary/eclipsing_binary_0197.csv,eclipsing_binary,"{""period"": 6.3816, ""primary_depth"": 0.4391, ""secondary_depth"": 0.0584, ""duration_hours"": 3.29}"
eclipsing_binary/eclipsing_binary_0198.csv,eclipsing_binary,"{""period"": 2.5963, ""primary_depth"": 0.2091, ""secondary_depth"": 0.0636, ""duration_hours"": 2.03}"
eclipsing_binary/eclipsing_binary_0199.csv,eclipsing_binary,"{""period"": 6.6534, ""primary_depth"": 0.3249, ""secondary_depth"": 0.0352, ""duration_hours"": 2.29}"
eclipsing_binary/eclipsing_binary_0200.csv,eclipsing_binary,"{""period"": 7.487, ""primary_depth"": 0.1041, ""secondary_depth"": 0.0452, ""duration_hours"": 2.3}"
eclipsing_binary/eclipsing_binary_0201.csv,eclipsing_binary,"{""period"": 5.3298, ""primary_depth"": 0.3405, ""secondary_depth"": 0.1723, ""duration_hours"": 2.08}"
eclipsing_binary/eclipsing_binary_0202.csv,eclipsing_binary,"{""period"": 3.4678, ""primary_depth"": 0.0859, ""secondary_depth"": 0.0153, ""duration_hours"": 1.91}"
eclipsing_binary/eclipsing_binary_0203.csv,eclipsing_binary,"{""period"": 5.4718, ""primary_depth"": 0.3959, ""secondary_depth"": 0.1131, ""duration_hours"": 4.42}"
eclipsing_binary/eclipsing_binary_0204.csv,eclipsing_binary,"{""period"": 1.4169, ""primary_depth"": 0.1617, ""secondary_depth"": 0.0399, ""duration_hours"": 4.73}"
eclipsing_binary/eclipsing_binary_0205.csv,eclipsing_binary,"{""period"": 1.0867, ""primary_depth"": 0.4973, ""secondary_depth"": 0.0633, ""duration_hours"": 5.22}"
eclipsing_binary/eclipsing_binary_0206.csv,eclipsing_binary,"{""period"": 4.6691, ""primary_depth"": 0.3907, ""secondary_depth"": 0.1836, ""duration_hours"": 2.12}"
eclipsing_binary/eclipsing_binary_0207.csv,eclipsing_binary,"{""period"": 5.2552, ""primary_depth"": 0.3403, ""secondary_depth"": 0.1738, ""duration_hours"": 3.58}"
eclipsing_binary/eclipsing_binary_0208.csv,eclipsing_binary,"{""period"": 2.877, ""primary_depth"": 0.2879, ""secondary_depth"": 0.0954, ""duration_hours"": 5.01}"
eclipsing_binary/eclipsing_binary_0209.csv,eclipsing_binary,"{""period"": 5.0048, ""primary_depth"": 0.0727, ""secondary_depth"": 0.0156, ""duration_hours"": 3.09}"
eclipsing_binary/eclipsing_binary_0210.csv,eclipsing_binary,"{""period"": 5.826, ""primary_depth"": 0.4453, ""secondary_depth"": 0.1656, ""duration_hours"": 2.79}"
eclipsing_binary/eclipsing_binary_0211.csv,eclipsing_binary,"{""period"": 5.8316, ""primary_depth"": 0.3577, ""secondary_depth"": 0.0446, ""duration_hours"": 2.33}"
eclipsing_binary/eclipsing_binary_0212.csv,eclipsing_binary,"{""period"": 9.6049, ""primary_depth"": 0.1417, ""secondary_depth"": 0.0186, ""duration_hours"": 3.09}"
eclipsing_binary/eclipsing_binary_0213.csv,eclipsing_binary,"{""period"": 4.3708, ""primary_depth"": 0.1879, ""secondary_depth"": 0.0274, ""duration_hours"": 4.22}"
eclipsing_binary/eclipsing_binary_0214.csv,eclipsing_binary,"{""period"": 8.6961, ""primary_depth"": 0.1781, ""secondary_depth"": 0.1034, ""duration_hours"": 5.69}"
eclipsing_binary/eclipsing_binary_0215.csv,eclipsing_binary,"{""period"": 8.4311, ""primary_depth"": 0.2126, ""secondary_depth"": 0.0386, ""duration_hours"": 3.98}"
eclipsing_binary/eclipsing_binary_0216.csv,eclipsing_binary,"{""period"": 7.4282, ""primary_depth"": 0.4443, ""secondary_depth"": 0.2076, ""duration_hours"": 4.39}"
eclipsing_binary/eclipsing_binary_0217.csv,eclipsing_binary,"{""period"": 9.6121, ""primary_depth"": 0.432, ""secondary_depth"": 0.2107, ""duration_hours"": 4.1}"
eclipsing_binary/eclipsing_binary_0218.csv,eclipsing_binary,"{""period"": 0.6028, ""primary_depth"": 0.1523, ""secondary_depth"": 0.046, ""duration_hours"": 4.14}"
eclipsing_binary/eclipsing_binary_0219.csv,eclipsing_binary,"{""period"": 1.4956, ""primary_depth"": 0.15, ""secondary_depth"": 0.0412, ""duration_hours"": 1.56}"
eclipsing_binary/eclipsing_binary_0220.csv,eclipsing_binary,"{""period"": 3.8383, ""primary_depth"": 0.2007, ""secondary_depth"": 0.0714, ""duration_hours"": 5.37}"
eclipsing_binary/eclipsing_binary_0221.csv,eclipsing_binary,"{""period"": 7.0743, ""primary_depth"": 0.0699, ""secondary_depth"": 0.036, ""duration_hours"": 5.83}"
eclipsing_binary/eclipsing_binary_0222.csv,eclipsing_binary,"{""period"": 4.4241, ""primary_depth"": 0.2368, ""secondary_depth"": 0.0363, ""duration_hours"": 1.66}"
eclipsing_binary/eclipsing_binary_0223.csv,eclipsing_binary,"{""period"": 5.323, ""primary_depth"": 0.1479, ""secondary_depth"": 0.0601, ""duration_hours"": 2.32}"
eclipsing_binary/eclipsing_binary_0224.csv,eclipsing_binary,"{""period"": 7.1183, ""primary_depth"": 0.2825, ""secondary_depth"": 0.1322, ""duration_hours"": 1.76}"
eclipsing_binary/eclipsing_binary_0225.csv,eclipsing_binary,"{""period"": 1.0094, ""primary_depth"": 0.2383, ""secondary_depth"": 0.0286, ""duration_hours"": 2.16}"
eclipsing_binary/eclipsing_binary_0226.csv,eclipsing_binary,"{""period"": 5.4282, ""primary_depth"": 0.4652, ""secondary_depth"": 0.0931, ""duration_hours"": 1.98}"
eclipsing_binary/eclipsing_binary_0227.csv,eclipsing_binary,"{""period"": 8.8848, ""primary_depth"": 0.1878, ""secondary_depth"": 0.0777, ""duration_hours"": 5.65}"
eclipsing_binary/eclipsing_binary_0228.csv,eclipsing_binary,"{""period"": 6.4994, ""primary_depth"": 0.4158, ""secondary_depth"": 0.0771, ""duration_hours"": 3.45}"
eclipsing_binary/eclipsing_binary_0229.csv,eclipsing_binary,"{""period"": 1.0956, ""primary_depth"": 0.0795, ""secondary_depth"": 0.0436, ""duration_hours"": 2.85}"
eclipsing_binary/eclipsing_binary_0230.csv,eclipsing_binary,"{""period"": 6.6632, ""primary_depth"": 0.1366, ""secondary_depth"": 0.045, ""duration_hours"": 3.9}"
eclipsing_binary/eclipsing_binary_0231.csv,eclipsing_binary,"{""period"": 1.832, ""primary_depth"": 0.3678, ""secondary_depth"": 0.0677, ""duration_hours"": 2.81}"
eclipsing_binary/eclipsing_binary_0232.csv,eclipsing_binary,"{""period"": 7.1744, ""primary_depth"": 0.2426, ""secondary_depth"": 0.1299, ""duration_hours"": 4.56}"
eclipsing_binary/eclipsing_binary_0233.csv,eclipsing_binary,"{""period"": 1.912, ""primary_depth"": 0.4901, ""secondary_depth"": 0.2417, ""duration_hours"": 4.08}"
eclipsing_binary/eclipsing_binary_0234.csv,eclipsing_binary,"{""period"": 6.3361, ""primary_depth"": 0.2373, ""secondary_depth"": 0.1039, ""duration_hours"": 3.18}"
eclipsing_binary/eclipsing_binary_0235.csv,eclipsing_binary,"{""period"": 1.9744, ""primary_depth"": 0.084, ""secondary_depth"": 0.0428, ""duration_hours"": 4.0}"
eclipsing_binary/eclipsing_binary_0236.csv,eclipsing_binary,"{""period"": 7.8033, ""primary_depth"": 0.2791, ""secondary_depth"": 0.1417, ""duration_hours"": 5.74}"
eclipsing_binary/eclipsing_binary_0237.csv,eclipsing_binary,"{""period"": 6.6847, ""primary_depth"": 0.1042, ""secondary_depth"": 0.0144, ""duration_hours"": 4.62}"
eclipsing_binary/eclipsing_binary_0238.csv,eclipsing_binary,"{""period"": 1.2044, ""primary_depth"": 0.4489, ""secondary_depth"": 0.0746, ""duration_hours"": 1.66}"
eclipsing_binary/eclipsing_binary_0239.csv,eclipsing_binary,"{""period"": 5.3875, ""primary_depth"": 0.293, ""secondary_depth"": 0.0786, ""duration_hours"": 2.57}"
eclipsing_binary/eclipsing_binary_0240.csv,eclipsing_binary,"{""period"": 3.5518, ""primary_depth"": 0.1732, ""secondary_depth"": 0.0405, ""duration_hours"": 1.73}"
eclipsing_binary/eclipsing_binary_0241.csv,eclipsing_binary,"{""period"": 7.9899, ""primary_depth"": 0.1652, ""secondary_depth"": 0.0735, ""duration_hours"": 3.94}"
eclipsing_binary/eclipsing_binary_0242.csv,eclipsing_binary,"{""period"": 3.9893, ""primary_depth"": 0.0898, ""secondary_depth"": 0.0426, ""duration_hours"": 1.6}"
eclipsing_binary/eclipsing_binary_0243.csv,eclipsing_binary,"{""period"": 9.0324, ""primary_depth"": 0.0524, ""secondary_depth"": 0.0181, ""duration_hours"": 3.41}"
eclipsing_binary/eclipsing_binary_0244.csv,eclipsing_binary,"{""period"": 8.8001, ""primary_depth"": 0.3805, ""secondary_depth"": 0.1203, ""duration_hours"": 3.11}"
eclipsing_binary/eclipsing_binary_0245.csv,eclipsing_binary,"{""period"": 4.2905, ""primary_depth"": 0.2036, ""secondary_depth"": 0.0243, ""duration_hours"": 1.87}"
eclipsing_binary/eclipsing_binary_0246.csv,eclipsing_binary,"{""period"": 1.9523, ""primary_depth"": 0.4357, ""secondary_depth"": 0.2175, ""duration_hours"": 5.31}"
eclipsing_binary/eclipsing_binary_0247.csv,eclipsing_binary,"{""period"": 1.6774, ""primary_depth"": 0.3645, ""secondary_depth"": 0.0875, ""duration_hours"": 3.84}"
eclipsing_binary/eclipsing_binary_0248.csv,eclipsing_binary,"{""period"": 2.7153, ""primary_depth"": 0.3815, ""secondary_depth"": 0.058, ""duration_hours"": 1.62}"
eclipsing_binary/eclipsing_binary_0249.csv,eclipsing_binary,"{""period"": 7.102, ""primary_depth"": 0.2135, ""secondary_depth"": 0.0231, ""duration_hours"": 5.95}"
eclipsing_binary/eclipsing_binary_0250.csv,eclipsing_binary,"{""period"": 5.4291, ""primary_depth"": 0.284, ""secondary_depth"": 0.0952, ""duration_hours"": 4.26}"
eclipsing_binary/eclipsing_binary_0251.csv,eclipsing_binary,"{""period"": 5.1262, ""primary_depth"": 0.0516, ""secondary_depth"": 0.0274, ""duration_hours"": 2.88}"
eclipsing_binary/eclipsing_binary_0252.csv,eclipsing_binary,"{""period"": 6.0517, ""primary_depth"": 0.1054, ""secondary_depth"": 0.0245, ""duration_hours"": 3.09}"
eclipsing_binary/eclipsing_binary_0253.csv,eclipsing_binary,"{""period"": 2.6863, ""primary_depth"": 0.3064, ""secondary_depth"": 0.0926, ""duration_hours"": 1.75}"
eclipsing_binary/eclipsing_binary_0254.csv,eclipsing_binary,"{""period"": 9.0356, ""primary_depth"": 0.4063, ""secondary_depth"": 0.056, ""duration_hours"": 4.76}"
eclipsing_binary/eclipsing_binary_0255.csv,eclipsing_binary,"{""period"": 5.9879, ""primary_depth"": 0.0724, ""secondary_depth"": 0.0094, ""duration_hours"": 4.77}"
eclipsing_binary/eclipsing_binary_0256.csv,eclipsing_binary,"{""period"": 5.2389, ""primary_depth"": 0.1239, ""secondary_depth"": 0.0613, ""duration_hours"": 5.13}"
eclipsing_binary/eclipsing_binary_0257.csv,eclipsing_binary,"{""period"": 4.5648, ""primary_depth"": 0.4311, ""secondary_depth"": 0.1214, ""duration_hours"": 4.63}"
eclipsing_binary/eclipsing_binary_0258.csv,eclipsing_binary,"{""period"": 3.1258, ""primary_depth"": 0.3437, ""secondary_depth"": 0.0573, ""duration_hours"": 5.37}"
eclipsing_binary/eclipsing_binary_0259.csv,eclipsing_binary,"{""period"": 7.1835, ""primary_depth"": 0.244, ""secondary_depth"": 0.0493, ""duration_hours"": 5.82}"
eclipsing_binary/eclipsing_binary_0260.csv,eclipsing_binary,"{""period"": 8.5642, ""primary_depth"": 0.2947, ""secondary_depth"": 0.0945, ""duration_hours"": 2.35}"
