time,flux,flux_err
2450.162826145427,1.0000855,0.0011511478
2450.1642151363467,1.0007684,0.0011517482
2450.1656041272654,0.9996985,0.0011512743
2450.166993118185,1.0004147,0.0011517424
2450.1683821093375,1.0002664,0.0011506916
2450.169771100258,1.0018976,0.0011514671
2450.171160091178,1.0016016,0.0011520385
2450.1725490820977,1.000189,0.0011514203
2450.173938073017,1.0010552,0.0011516606
2450.1753270639374,1.0002744,0.0011516064
2450.176716054857,1.0004637,0.0011510918
2450.1781050457776,1.0024766,0.0011526296
2450.1794940366963,0.99963886,0.0011511114
2450.180883027615,0.999655,0.0011513244
2450.1822720185346,0.99900115,0.001150541
2450.183661009455,0.99891484,0.001150903
2450.1850500003743,0.9987725,0.0011509892
2450.1864389912935,1.0008496,0.0011509596
2450.187827982214,0.99919814,0.001151489
2450.1892169731336,0.9990519,0.001150192
2450.190605964054,0.99901944,0.0011510318
2450.1919949549733,1.0017511,0.0011513822
2450.1933839458925,1.0009701,0.0011515869
2450.194772936812,0.99938124,0.0011508256
2450.1961619277317,1.0000246,0.0011513646
2450.1975509186514,0.99842083,0.0011507286
2450.198939909338,0.99745023,0.0011502262
2450.200328900258,1.0000504,0.0011507306
2450.2017178911783,1.0009663,0.0011513659
2450.203106882098,0.9994465,0.0011511141
2450.2044958730175,0.9980618,0.0011514141
2450.2058848637043,0.99994457,0.0011515991
2450.207273854624,0.99804264,0.001150506
2450.2086628455445,0.9981206,0.001150773
2450.2100518362304,0.9990144,0.0011513209
2450.211440827149,0.99935305,0.0011513478
2450.2128298180687,1.0017685,0.0011520099
2450.2142188087564,1.0012037,0.0011519003
2450.215607799676,0.99837536,0.0011506674
2450.2169967905957,1.0009214,0.0011515423
2450.2183857812824,0.9969526,0.001150844
2450.219774772202,0.99828327,0.0011506979
2450.22116376289,1.000193,0.001150617
2450.22255275381,0.9987961,0.001150477
2450.2239417444966,0.9971875,0.0011502622
2450.2253307354154,0.9979524,0.0011502284
2450.2267197263345,0.998557,0.0011506812
2450.228108717022,1.0009911,0.0011517947
2450.2294977077086,1.0001388,0.001150924
2450.2308866986277,1.0018486,0.0011514281
2450.2322756893154,0.99853903,0.0011508734
2450.233664680235,0.9987994,0.0011507418
2450.2350536709228,0.99936575,0.0011507876
2450.236442661842,1.0020362,0.0011519528
2450.2378316525283,1.0017885,0.0011516281
2450.239220643216,1.0011957,0.0011512516
2450.240609634135,0.9992994,0.0011514116
2450.241998624821,0.99961305,0.0011508347
2450.2433876155073,0.99936604,0.0011509635
2450.244776606428,0.9989054,0.0011509364
2450.2461655971147,1.0013545,0.0011514337
2450.2475545878024,1.0005575,0.0011513849
2450.2489435784887,1.0001302,0.0011505662
2450.2503325694083,0.997444,0.0011507387
2450.2517215600956,0.9991166,0.0011504211
2450.2531105507833,0.9981902,0.0011503171
2450.2544995414696,1.0004231,0.0011506359
2450.2558885321555,1.0014127,0.0011517388
2450.2572775230747,1.0007086,0.0011515538
2450.2586665137624,1.0016513,0.0011514309
2450.260055504449,0.9967668,0.001149861
2450.261444495136,0.998771,0.0011510164
2450.2628334858227,0.9984859,0.0011505447
2450.2642224765095,1.0007341,0.0011509425
2450.2656114671972,0.99917924,0.0011511175
2450.267000457884,1.0001996,0.0011506788
2450.268389448571,0.99953395,0.0011513982
2450.2697784392576,1.0001575,0.0011512304
2450.271167429944,1.0002902,0.0011518208
2450.2725564206303,1.0007521,0.0011520098
2450.273945411317,1.0011814,0.0011514616
2450.275334402004,1.0006466,0.0011504674
2450.276723392691,0.9993629,0.0011510929
2450.2781123833784,1.0000138,0.0011513619
2450.279501374066,0.9994942,0.001151722
2450.2808903647524,1.0000513,0.0011507884
2450.2822793554387,1.0004857,0.0011516176
2450.2836683458936,1.0000724,0.0011509712
2450.2850573365804,0.9993991,0.0011510345
2450.2864463272663,1.0003669,0.0011511693
2450.287835317952,0.99927604,0.0011508863
2450.28922430864,1.0010494,0.0011514502
2450.290613299094,1.0007933,0.0011512577
2450.2920022897815,1.0008655,0.0011508932
2450.293391280468,0.9970614,0.0011497759
2450.294780271154,0.99885,0.001151291
2450.296169261609,0.99895054,0.001151321
2450.297558252296,0.99902296,0.0011508367
2450.2989472429826,0.9989454,0.0011509
2450.3003362334366,0.9989369,0.0011514554
2450.301725224123,1.0009116,0.0011516028
2450.3031142148097,1.0004641,0.0011516655
2450.304503205264,0.9991467,0.0011504509
2450.305892195951,1.0006081,0.001151291
2450.307281186405,0.99674815,0.0011502282
2450.3086701770917,1.0011178,0.0011510663
2450.3100591677794,1.0010893,0.0011509882
2450.3114481582334,0.9982308,0.001150698
2450.31283714892,1.0000921,0.0011506682
2450.314226139374,1.0000405,0.0011516925
2450.315615130061,1.0002669,0.0011509574
2450.317004120515,1.0020583,0.001151555
2450.3183931112007,0.99901867,0.0011508614
2450.3197821016547,1.000148,0.001151484
2450.3211710921087,0.9988036,0.0011510231
2450.3225600827964,1.0011803,0.0011516898
2450.3239490732503,1.0019082,0.001151263
2450.325338063937,0.9991116,0.0011506
2450.326727054391,0.9989112,0.001151311
2450.3281160448455,0.99994457,0.0011509073
2450.3295050355327,1.0018165,0.0011517651
2450.3308940259867,0.99839514,0.0011507991
2450.3322830164398,0.9994276,0.001151042
2450.3336720071266,1.0025865,0.0011521513
2450.3350609975805,0.9986581,0.0011511944
2450.3364499880354,1.0006764,0.0011519131
2450.337838978489,1.000254,0.0011517144
2450.339227969175,0.99991393,0.0011506017
2450.34061695963,1.0004332,0.0011510963
2450.342005950084,1.0002385,0.001151581
2450.343394940538,0.99947166,0.0011505695
2450.344783930992,0.9984172,0.0011510048
2450.346172921446,0.9999244,0.0011508866
2450.3475619121327,0.99863267,0.0011502554
2450.3489509025867,0.999781,0.0011515017
2450.35033989304,0.9991886,0.0011502322
2450.3517288834937,0.9998176,0.0011512032
2450.3531178739486,0.99958354,0.0011508502
2450.354506864403,1.0001179,0.0011510875
2450.3558958548574,0.99869686,0.0011515344
2450.3572848453114,0.99930805,0.0011512011
2450.3586738357653,1.000977,0.0011513724
2450.3600628262193,0.9997734,0.0011508517
2450.361451816674,1.000849,0.0011515453
2450.362840807127,1.0002836,0.0011516771
2450.3642297975803,0.9997764,0.0011512304
2450.365618788034,0.998097,0.001150477
2450.367007778489,0.999557,0.0011512451
2450.368396768943,1.0005814,0.0011518257
2450.369785759397,0.9996001,0.0011510708
2450.371174749618,0.9998462,0.0011511145
2450.372563740072,1.000369,0.0011514509
2450.373952730527,0.9991834,0.0011509837
2450.3753417209805,0.9980086,0.0011509686
2450.376730711434,0.9997551,0.0011506403
2450.378119701888,0.9997606,0.0011513687
2450.379508692109,1.0003865,0.0011517534
2450.3808976825635,0.99914855,0.001151152
2450.3822866730175,0.99963886,0.0011512979
2450.383675663471,1.0001303,0.0011511623
2450.385064653693,0.9994789,0.0011512915
2450.386453644147,0.9983403,0.0011507665
2450.387842634601,0.9982675,0.0011502279
2450.389231624822,0.99801576,0.0011505611
2450.390620615276,1.0001292,0.0011515047
2450.392009605731,1.0006427,0.0011515892
2450.3933985959516,1.0009435,0.001151129
2450.3947875864046,1.0005145,0.0011510962
2450.3961765766253,0.9995318,0.0011510449
2450.39756556708,0.9990274,0.001151395
2450.398954557534,0.99825215,0.0011509771
2450.400343547756,0.999946,0.0011511006
2450.4017325382097,1.0016142,0.0011512174
2450.4031215284303,0.9995302,0.0011508183
2450.404510518885,0.999415,0.0011505062
2450.405899509107,0.9997728,0.0011515218
2450.4072884995608,1.0006589,0.0011509804
2450.408677489781,0.99987525,0.0011516172
2450.4100664800017,0.9993967,0.0011512104
2450.4114554704565,0.99842894,0.0011509635
2450.4128444606777,1.0002296,0.001150726
2450.4142334511316,1.0009025,0.0011513875
2450.4156224413528,0.9996212,0.0011512995
2450.417011431574,0.999409,0.0011508826
2450.4184004220288,1.000091,0.0011515411
2450.4197894122494,1.0000803,0.0011520889
2450.42117840247,0.9994546,0.0011506159
2450.422567392925,1.0013005,0.0011510963
2450.4239563831457,0.99936867,0.0011514346
2450.4253453733663,0.99892,0.0011508615
2450.4267343635875,0.99828255,0.0011510748
2450.4281233540414,0.99984366,0.0011512556
2450.4295123442625,1.0014071,0.0011518172
2450.4309013344846,1.0004432,0.0011519551
2450.432290324706,1.0012026,0.0011516586
2450.4336793149273,1.0018722,0.0011512199
2450.435068305381,0.99871486,0.0011509702
2450.436457295603,1.004338,0.0011524281
2450.437846285824,1.0012761,0.0011513693
2450.439235276044,1.0015771,0.0011516286
2450.4406242662644,1.0001369,0.0011511026
2450.4420132564865,0.9993301,0.0011510195
2450.4434022467076,1.0009973,0.0011521117
2450.4447912369296,1.0010874,0.0011515075
2450.4461802271503,1.0006937,0.0011515626
2450.447569217371,0.999444,0.0011511153
2450.448958207593,0.9999194,0.0011513991
2450.450347197814,0.99923414,0.00115114
2450.4517361880353,0.9993387,0.0011513324
2450.4531251782564,1.0001892,0.0011516393
2450.454514168477,1.0002391,0.0011517461
2450.4559031586978,1.0008739,0.00115173
2450.45729214892,0.9976535,0.0011505195
2450.458681139141,0.9999479,0.0011514261
2450.460070129362,1.0004117,0.0011514707
2450.461459119583,1.0014246,0.0011518488
2450.4628481098052,1.0015401,0.0011519322
2450.464237099793,1.0004381,0.0011510891
2450.4656260900138,1.0022799,0.0011518802
2450.467015080236,0.9994013,0.001151155
2450.468404070457,0.9992048,0.0011514192
2450.469793060678,1.0006423,0.0011511684
2450.4711820506654,0.9997105,0.0011513294
2450.4725710408866,1.0012124,0.0011517213
2450.4739600311077,0.9992256,0.0011512904
2450.4753490213297,1.0020365,0.0011519786
2450.476738011318,0.99811274,0.0011500275
2450.478127001539,0.99916196,0.0011511678
2450.4795159917603,1.0001348,0.0011513461
2450.4809049817486,0.99918944,0.0011503563
2450.4822939719706,0.99967885,0.0011511588
2450.4836829621913,0.9986839,0.0011504656
2450.485071952179,1.0008882,0.00115113
2450.4864609424003,1.0012871,0.0011515529
2450.4878499323886,0.9989034,0.0011514486
2450.4892389226106,1.0013125,0.0011514972
2450.4906279125985,1.0015132,0.0011515833
2450.492016902819,1.0011584,0.00115178
2450.4934058928084,1.00045,0.0011511475
2450.4947948830295,0.9998149,0.001151453
2450.496183873018,1.000677,0.001151612
2450.497572863239,0.9988451,0.0011506577
2450.4989618532272,1.0002147,0.0011514482
2450.5003508434484,0.99838877,0.0011509904
2450.5017398334367,0.9991573,0.0011513811
2450.5031288236573,0.9998918,0.0011513501
2450.504517813645,1.0000712,0.0011510863
2450.5059068036344,0.9998918,0.0011510568
2450.5072957938555,1.0014253,0.0011519444
2450.5086847838447,0.999517,0.0011506515
2450.5100737740654,0.999098,0.0011507585
2450.5114627640537,0.99918205,0.001151291
2450.5128517540425,1.0003505,0.0011510531
2450.5142407440317,0.9978566,0.0011505043
2450.515629734252,0.99988866,0.0011507672
2450.5170187242393,0.9992656,0.0011508858
2450.5184077142276,0.9999427,0.0011516114
2450.519796704217,0.99925804,0.0011507033
2450.521185694438,0.9999734,0.0011509255
2450.522574684426,1.0005679,0.001151488
2450.5239636744145,1.0005932,0.0011514514
2450.525352664403,1.00073,0.001151164
2450.526741654392,1.0012953,0.0011516049
2450.5281306446127,1.0004283,0.0011507506
2450.5295196346005,0.9993118,0.0011512185
2450.530908624589,0.99906766,0.0011513041
2450.532297614577,1.0001266,0.0011510442
2450.5336866045654,0.99872726,0.0011504184
2450.5350755945537,0.9999671,0.001151465
2450.536464584542,1.0013491,0.00115217
2450.537853574531,1.0003351,0.001151169
2450.5392425645196,1.0010368,0.0011513575
2450.5406315545088,0.99875504,0.0011510554
2450.5420205444966,1.0009197,0.0011522415
2450.5434095344845,0.99940366,0.0011514715
2450.5447985244737,0.99882555,0.0011512886
2450.5461875144615,0.99984425,0.0011507646
2450.547576504449,0.9980191,0.0011508196
2450.5489654944367,0.9988696,0.0011506364
2450.550354484426,0.99884766,0.0011511275
2450.5517434744143,1.0003462,0.0011513063
2450.5531324644035,0.99965304,0.0011512089
2450.5545214541585,0.99887586,0.0011505195
2450.5559104441463,0.999978,0.0011516917
2450.5572994341355,0.99954826,0.0011516536
2450.558688424124,1.0015498,0.001151198
2450.560077414112,0.9986408,0.0011511743
2450.5614664040995,0.99973613,0.0011509897
2450.562855393855,0.99977607,0.001151429
2450.5642443838437,0.99998164,0.0011512014
2450.5656333738325,1.0014379,0.0011518097
2450.567022363588,0.9999091,0.0011511928
2450.5684113535763,0.99971724,0.0011513077
2450.5698003435646,0.99955416,0.0011511693
2450.571189333554,1.0006113,0.0011506997
2450.5725783233092,1.0006864,0.0011515153
2450.5739673132975,1.0001204,0.001151422
2450.575356303286,0.9993589,0.001151338
2450.576745293041,1.000308,0.0011518045
2450.5781342830287,1.0012336,0.0011512943
2450.579523272784,0.999731,0.0011513677
2450.5809122627725,0.9995725,0.0011514473
2450.582301252528,0.99988985,0.001151296
2450.583690242517,1.0007324,0.0011509351
2450.5850792325054,0.9977935,0.0011506123
2450.586468222261,0.9996967,0.001151472
2450.587857212249,0.9996368,0.0011514002
2450.589246202005,1.0000256,0.0011509594
2450.590635191994,0.99846184,0.0011509851
2450.5920241817485,0.99856365,0.0011498331
2450.593413171503,0.9996153,0.0011514159
2450.594802161492,0.9996902,0.0011510866
2450.5961911512477,1.0001732,0.0011515829
2450.597580141237,0.99985373,0.001150899
2450.598969130992,0.9993588,0.0011510686
2450.600358120747,1.0002393,0.0011510724
2450.601747110736,0.9965969,0.0011497184
2450.6031361004916,0.9994108,0.0011512083
2450.604525090248,0.9985965,0.0011512695
2450.605914080236,1.0000632,0.0011508157
2450.6073030699904,0.99877965,0.0011504687
2450.6086920597454,1.0010946,0.0011511628
2450.6100810497346,0.998899,0.0011514869
2450.6114700394896,1.0012932,0.0011519486
2450.6128590292446,0.99873275,0.0011504692
2450.614248019001,1.0003965,0.001151265
2450.615637008757,0.9985939,0.0011507045
2450.6170259987457,0.998869,0.0011506825
2450.618414988501,0.9992138,0.0011516256
2450.6198039782566,0.9996803,0.0011511492
2450.621192968012,0.9983186,0.001150446
2450.6225819577676,1.00271,0.0011525606
2450.623970947522,0.99835825,0.0011503239
2450.6253599372776,0.99831796,0.0011508685
2450.626748927266,0.99937063,0.0011510946
2450.6281379170223,0.9994493,0.0011511195
2450.6295269067778,1.0004295,0.0011507783
2450.630915896533,0.9986734,0.0011510077
2450.6323048862887,1.0000987,0.0011511632
2450.633693876044,1.0006558,0.001150726
2450.6350828658005,0.99949706,0.0011509551
2450.636471855556,0.998719,0.0011506734
2450.6378608453106,0.9985006,0.0011503635
2450.639249835065,1.0015957,0.0011513528
2450.6406388248215,0.99976635,0.0011508735
2450.6420278145774,0.9978712,0.0011509851
2450.6434168041,1.0010334,0.001151103
2450.644805793855,0.9983962,0.0011508329
2450.6461947836115,0.99978006,0.0011513401
2450.647583773367,0.99960065,0.001151511
2450.6489727631233,1.0008497,0.0011513314
2450.6503617528783,0.9995123,0.0011509389
2450.6517507426333,1.0004504,0.0011516041
2450.653139732156,0.9988975,0.0011514531
2450.6545287219114,0.9967344,0.00115035
2450.6559177116665,0.9993752,0.0011515022
2450.6573067014215,1.0018321,0.0011520879
2450.658695690945,0.9993183,0.0011511043
2450.6600846807005,0.9995389,0.0011509558
2450.661473670457,1.000795,0.001151103
2450.662862660212,0.9986035,0.0011508629
2450.664251649734,0.9990729,0.0011507524
2450.6656406394904,1.0008854,0.0011510049
2450.6670296292464,1.0001215,0.0011517617
2450.668418618769,1.0004196,0.0011524513
2450.6698076085236,0.9993037,0.0011503426
2450.6711965982786,0.99924076,0.0011512461
2450.672585587802,1.0007192,0.0011508011
2450.6739745775576,0.9996434,0.0011510683
2450.6753635670802,1.0001563,0.0011512036
2450.6767525568357,0.9996427,0.0011512225
2450.6781415463583,1.0010356,0.0011509012
2450.6795305361147,1.000499,0.0011514651
2450.6809195256374,0.99798274,0.0011507808
2450.682308515393,0.9989353,0.0011518934
2450.6836975049146,1.0003414,0.0011516222
2450.68508649467,1.0000582,0.0011516329
2450.6864754841927,0.9983549,0.0011505226
2450.687864473948,1.0006592,0.0011513159
2450.689253463471,0.99821776,0.0011506081
2450.6906424532262,0.99956197,0.00115126
2450.69203144275,1.0003214,0.0011518021
2450.693420432273,0.9985117,0.0011511911
2450.6948094220284,0.9998775,0.0011513464
2450.6961984115505,0.9991226,0.0011503462
2450.697587401074,1.0021948,0.0011521933
2450.698976390829,0.9985837,0.0011510911
2450.7003653803513,0.99849653,0.0011505915
2450.701754369874,0.99969494,0.0011515487
2450.7031433596294,1.0005735,0.00115098
2450.704532349152,0.9977747,0.0011508778
2450.7059213386756,0.9996035,0.0011509696
2450.7073103281978,0.99950206,0.0011508161
2450.708699317953,1.0021238,0.0011517038
2450.7100883074763,0.9988267,0.0011509524
2450.711477296999,1.0009625,0.0011519567
2450.7128662865225,1.0003272,0.0011512114
2450.7142552760442,0.99852026,0.0011503524
2450.715644265799,0.9982209,0.0011504818
2450.7170332553214,1.0005933,0.0011505492
2450.718422244845,1.0012257,0.0011519479
2450.7198112343676,0.99783885,0.0011508012
2450.7212002238903,0.9999085,0.0011516488
2450.722589213413,1.0004134,0.0011514936
2450.7239782029365,1.0000948,0.0011515301
2450.725367192459,0.99760735,0.0011508156
2450.7267561819817,0.99956906,0.0011511769
2450.7281451715044,0.99957526,0.0011517013
2450.7295341610265,1.0009595,0.00115153
2450.7309231505487,0.99906254,0.0011509666
2450.7323121400723,0.9998545,0.0011513095
2450.7337011295945,1.001005,0.0011516875
2450.7350901191166,1.001683,0.0011520335
2450.73647910864,0.99948096,0.001151479
2450.737868098163,1.0001222,0.0011510982
2450.7392570876855,0.99934983,0.0011508941
2450.740646077208,0.99966276,0.0011509797
2450.7420350667308,1.0003967,0.0011515063
2450.7434240562543,0.99940944,0.0011510748
2450.7448130455437,1.0014215,0.0011512043
2450.746202035066,0.99908435,0.0011519844
2450.7475910245885,1.0011017,0.0011511205
2450.748980014111,1.0008947,0.0011521938
2450.7503690036347,0.9981996,0.0011507705
2450.7517579929245,0.99868363,0.0011511046
2450.753146982447,0.9996833,0.0011513635
2450.7545359719697,0.99912006,0.0011510549
2450.7559249614924,0.9979251,0.0011505076
2450.757313950783,0.9988532,0.0011513556
2450.7587029403053,1.0000243,0.0011510479
2450.760091929827,1.0000663,0.001151651
2450.7614809191164,0.9986175,0.001150906
2450.76286990864,0.99925303,0.0011515145
2450.7642588981626,0.9996608,0.0011512472
2450.7656478874524,0.9974947,0.0011506269
2450.767036876975,1.0000014,0.0011506787
2450.7684258664976,0.9987022,0.0011512169
2450.7698148557884,0.9988149,0.001150653
2450.7712038453105,1.0025984,0.0011521204
2450.7725928346003,1.0004079,0.0011515794
2450.7739818241234,0.9997454,0.0011515646
2450.7753708134132,1.0000813,0.0011511835
2450.776759802936,1.0007024,0.0011510978
2450.7781487922252,1.0004535,0.0011515876
2450.7795377817474,0.99948347,0.0011517055
2450.780926771038,1.0009128,0.0011510195
2450.782315760561,1.0007725,0.0011514603
2450.7837047498515,0.99775004,0.0011503216
2450.7850937393737,1.002749,0.0011525156
2450.786482728663,0.9975512,0.0011503377
2450.7878717179537,0.99724424,0.0011510254
2450.7892607074764,0.9994139,0.001151345
2450.7906496967653,1.0002193,0.0011515751
2450.792038686287,0.99855894,0.0011509497
2450.7934276755777,1.0005414,0.0011517921
2450.7948166648675,0.9988891,0.0011505187
2450.7962056541583,1.0014943,0.0011519147
2450.7975946436804,1.0001518,0.001151706
2450.7989836329702,1.000927,0.0011512669
2450.8003726222605,0.9996902,0.0011511247
2450.801761611784,0.9999147,0.0011511587
2450.8031506010734,0.9992401,0.0011511804
2450.8045395903628,0.9982237,0.0011508765
2450.8059285796526,1.0000877,0.0011519941
2450.8073175689424,1.000328,0.0011515815
2450.808706558465,0.9990778,0.0011506946
2450.810095547755,0.99941176,0.0011518152
2450.8114845370446,1.0000201,0.0011521343
2450.8128735263344,1.0037988,0.0011523222
2450.814262515625,0.9995563,0.00115154
2450.815651504915,0.99872065,0.0011503407
2450.817040494205,0.99953955,0.001151596
2450.8184294837274,1.0013746,0.0011516019
2450.819818473017,0.99829227,0.001150348
2450.821207462307,0.99934447,0.0011505241
2450.822596451596,0.9995327,0.0011516821
2450.8239854408857,1.0003601,0.0011516849
2450.825374430176,0.9998243,0.001151391
2450.8267634194663,0.9989353,0.0011510506
2450.828152408757,1.0000023,0.0011513478
2450.8295413980463,0.9997153,0.0011518942
2450.8309303873357,1.0007031,0.0011525125
2450.8323193766264,0.9998978,0.0011513904
2450.833708365916,0.99952245,0.0011512368
2450.835097354974,0.9971792,0.0011510736
2450.836486344263,1.0002742,0.0011512971
2450.837875333552,0.99943095,0.0011508904
2450.8392643228417,1.0014426,0.0011519426
2450.8406533121324,0.9999566,0.001151329
2450.8420423014218,0.99777997,0.0011506217
2450.843431290711,0.9988303,0.0011515204
2450.844820279769,0.99921954,0.0011512459
2450.846209269059,0.9989416,0.0011508795
2450.8475982583495,0.99977666,0.00115143
2450.848987247639,0.9991871,0.00115105
2450.8503762369287,1.0014286,0.0011512395
2450.8517652259857,1.0004337,0.0011510414
2450.853154215275,1.0005583,0.0011512518
2450.854543204565,0.99847466,0.0011509246
2450.855932193622,1.0002122,0.0011511573
2450.8573211829116,1.001794,0.0011523432
2450.8587101722023,1.0002013,0.0011520345
2450.8600991612593,1.0014089,0.0011517684
2450.861488150549,0.99744904,0.0011504103
2450.862877139839,0.9997533,0.0011515323
2450.864266128896,1.0009254,0.001151787
2450.8656551181866,0.99906015,0.0011505578
2450.867044107476,1.0003183,0.0011512246
2450.868433096532,0.99852395,0.0011510097
2450.8698220858214,0.9989573,0.0011508799
2450.8712110748793,0.9976952,0.001150436
2450.872600064169,1.0001793,0.0011513898
2450.873989053226,0.9988507,0.0011505642
2450.875378042516,0.99772793,0.0011509759
2450.8767670315733,1.0011938,0.0011517648
2450.8781560208636,1.0005498,0.0011514091
2450.8795450099215,0.9994776,0.0011511908
2450.880933999211,1.0008943,0.0011518843
2450.882322988267,1.0019101,0.0011527963
2450.8837119773234,1.0009505,0.0011512989
2450.885100966614,0.9998607,0.0011514709
2450.886489955671,0.9999563,0.0011519109
2450.887878944961,0.998676,0.0011518269
2450.889267934018,0.9996112,0.0011516978
2450.890656923075,0.9991507,0.0011511645
2450.8920459123656,0.9992165,0.0011513898
2450.893434901422,0.99878275,0.0011500283
2450.8948238904786,1.0008941,0.0011515773
2450.8962128797693,1.0028327,0.0011523182
2450.897601868826,1.0002774,0.0011515779
2450.8989908578824,1.0008068,0.001151773
2450.9003798469394,1.0000265,0.0011511918
2450.901768836229,0.9998466,0.0011505587
2450.9031578252866,1.0012599,0.0011517594
2450.904546814344,1.0004218,0.0011520283
2450.905935803401,1.001123,0.0011513878
2450.907324792458,1.0005432,0.0011512768
2450.908713781748,0.9986261,0.0011515438
2450.9101027708057,0.9988806,0.0011507665
2450.9114917598627,1.0002784,0.0011517247
2450.9128807489187,0.9989041,0.0011505594
2450.914269737975,1.0004445,0.0011518887
2450.9156587270327,1.0007315,0.0011519069
2450.9170477160897,0.99961704,0.0011510967
2450.9184367051475,1.0005032,0.0011514134
2450.919825694204,1.000499,0.0011515344
2450.9212146832606,0.9994682,0.0011514818
2450.9226036723185,1.0020794,0.0011523473
2450.9239926613755,0.99856126,0.0011510816
2450.9253816504324,0.99957865,0.0011515862
2450.9267706394894,1.0004569,0.0011519858
2450.928159628546,1.0009096,0.001151562
2450.929548617603,0.99982506,0.0011512649
2450.9309376066603,1.0004437,0.0011513261
2450.9323265957173,1.001382,0.0011521006
2450.9337155847743,1.0004631,0.0011522323
2450.9351045738313,1.001214,0.0011523158
2450.936493562889,1.0000283,0.001151618
2450.937882551946,1.0003198,0.0011523584
2450.939271541003,1.0002832,0.0011515939
2450.9406605298273,0.9988847,0.0011513567
2450.9420495188842,1.0013883,0.0011524532
2450.943438507941,1.0008146,0.0011511024
2450.9448274969973,0.9989244,0.0011513623
2450.9462164860543,1.0027298,0.0011526863
2450.9476054748784,1.0028698,0.0011516723
2450.9489944639363,0.9997531,0.0011514997
2450.9503834529933,1.0009284,0.001151204
2450.9517724420502,0.9987281,0.0011510793
2450.9531614308744,1.0009254,0.0011516304
2450.954550419932,0.9989557,0.0011509932
2450.9559394089893,1.001905,0.001152169
2450.9573283978134,0.99921775,0.001151638
2450.9587173868695,0.9989702,0.0011514138
2450.9601063759264,1.0000243,0.001151
2450.9614953647506,1.0003369,0.0011518407
2450.9628843538085,0.9999558,0.0011516992
2450.964273342865,1.0004076,0.0011517371
2450.9656623316887,0.9992019,0.001151218
2450.9670513207466,1.0011485,0.0011516083
2450.9684403095707,0.9977442,0.0011510389
2450.9698292986286,0.9986104,0.0011511235
2450.9712182874523,1.0006946,0.0011515992
2450.972607276509,1.0006782,0.0011509947
2450.973996265333,0.9980687,0.0011503348
2450.97538525439,1.0008429,0.0011511676
2450.9767742432136,1.0017351,0.0011520836
2450.97816323227,1.0015285,0.0011516208
2450.979552221095,1.001365,0.0011519315
2450.9809412101527,1.0009415,0.0011518198
2450.9823301989773,1.0006776,0.0011517545
2450.9837191880342,0.99979967,0.0011519521
2450.9851081768584,1.0011566,0.0011515651
2450.9864971656825,0.9986572,0.0011513679
2450.9878861547404,0.9995554,0.0011512864
2450.989275143564,0.9986061,0.0011504269
2450.9906641323873,1.0015473,0.0011519236
2450.992053121444,1.000242,0.0011513473
2450.993442110269,1.0012885,0.0011527517
2450.994831099093,0.9990134,0.0011511792
2450.99622008815,1.0017531,0.0011520061
2450.997609076974,0.9996744,0.0011511918
2450.9989980657983,0.9992007,0.001150845
2451.0003870546234,1.0000393,0.0011515714
2451.0017760436804,1.0000505,0.0011513849
2451.0031650325045,1.0008603,0.0011519153
2451.0045540213277,0.999348,0.001151526
2451.005943010152,1.0030364,0.0011525457
2451.0073319989765,0.9998388,0.0011511835
2451.0087209878006,1.000279,0.0011509861
2451.010109976857,0.9999939,0.0011514183
2451.011498965682,0.999926,0.0011511187
2451.0128879545064,1.000665,0.0011520647
2451.0142769433314,1.001823,0.001151912
2451.015665932155,0.99917966,0.001151694
2451.017054920979,1.0031174,0.0011521933
2451.018443909804,0.99919605,0.0011511792
2451.0198328986276,1.0009673,0.0011517628
2451.0212218874512,0.9990582,0.0011515297
2451.0226108762754,1.0013402,0.001151928
2451.0239998650995,1.001082,0.001152035
2451.0253888539237,1.0026567,0.0011525322
2451.0267778427487,0.9997789,0.0011515535
2451.0281668315724,0.9992698,0.0011508573
2451.029555820396,1.0013146,0.0011520371
2451.030944809221,0.9989609,0.0011507696
2451.032333798046,0.9984044,0.001150991
2451.0337227868704,0.99886876,0.0011511553
2451.0351117756936,1.0005864,0.0011521846
2451.036500764517,0.9989445,0.001151314
2451.037889753342,1.0007217,0.0011512398
2451.0392787419332,1.0018927,0.0011521952
2451.0406677307583,1.0005865,0.0011515294
2451.042056719582,0.9999244,0.0011512828
2451.0434457084057,0.99920464,0.0011514442
2451.0448346972307,0.99976665,0.0011512504
2451.046223685822,1.001316,0.0011520521
2451.047612674646,1.0000334,0.0011518564
2451.0490016634703,1.0003573,0.0011513933
2451.050390652294,0.9979434,0.0011505969
2451.051779640885,1.0016224,0.0011517606
2451.05316862971,0.99840885,0.0011509589
2451.0545576185336,0.99987376,0.0011517307
2451.0559466073573,1.0029019,0.0011525218
2451.0573355959496,1.0025082,0.0011521603
2451.058724584774,0.9985323,0.0011505663
2451.0601135735988,0.9989903,0.0011512116
2451.06150256219,0.9997416,0.0011514712
2451.062891551014,0.9996701,0.0011517071
2451.0642805396055,0.99958366,0.0011513999
2451.0656695284297,0.99963313,0.001151495
2451.067058517253,0.99934787,0.0011513707
2451.0684475058442,0.999191,0.0011508529
2451.0698364946684,1.0012791,0.0011512545
2451.0712254832606,0.9997055,0.0011509017
